ts,type,anon_id,candidate,internship_id,title,score
2025-09-21T12:16:11.737379,impression,815567befbca088ad52d64ea0cda5ab176d1fc96f75222bb42a5fca5ad0a53eb,"{""education"": ""b.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""marketing""], ""location"": [""delhi""]}",247,strategy analytics intern,34.73942400080177
2025-09-21T12:16:11.765373,impression,815567befbca088ad52d64ea0cda5ab176d1fc96f75222bb42a5fca5ad0a53eb,"{""education"": ""b.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""marketing""], ""location"": [""delhi""]}",253,strategy analytics intern,34.73942400080177
2025-09-21T12:16:11.788824,impression,815567befbca088ad52d64ea0cda5ab176d1fc96f75222bb42a5fca5ad0a53eb,"{""education"": ""b.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""marketing""], ""location"": [""delhi""]}",287,strategy analytics intern,34.73942400080177
2025-09-21T12:16:11.822782,impression,815567befbca088ad52d64ea0cda5ab176d1fc96f75222bb42a5fca5ad0a53eb,"{""education"": ""b.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""marketing""], ""location"": [""delhi""]}",315,strategy analytics intern,34.73942400080177
2025-09-21T12:16:11.862803,impression,815567befbca088ad52d64ea0cda5ab176d1fc96f75222bb42a5fca5ad0a53eb,"{""education"": ""b.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""marketing""], ""location"": [""delhi""]}",381,strategy analytics intern,34.73942400080177
2025-09-21T12:16:24.370282,feedback,815567befbca088ad52d64ea0cda5ab176d1fc96f75222bb42a5fca5ad0a53eb,"{""education"": ""b.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""marketing""], ""location"": [""delhi""]}",81,strategy analytics intern,34.73942400080177,useful
2025-09-21T12:16:32.576683,feedback,815567befbca088ad52d64ea0cda5ab176d1fc96f75222bb42a5fca5ad0a53eb,"{""education"": ""b.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""marketing""], ""location"": [""delhi""]}",81,strategy analytics intern,34.73942400080177,useful
2025-09-21T12:16:34.224627,feedback,815567befbca088ad52d64ea0cda5ab176d1fc96f75222bb42a5fca5ad0a53eb,"{""education"": ""b.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""marketing""], ""location"": [""delhi""]}",81,strategy analytics intern,34.73942400080177,useful
2025-09-21T12:17:16.600978,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",81,strategy analytics intern,38.9715993327515
2025-09-21T12:17:16.628968,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",103,strategy analytics intern,38.9715993327515
2025-09-21T12:17:16.654286,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",105,strategy analytics intern,38.9715993327515
2025-09-21T12:17:16.680295,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",131,strategy analytics intern,38.9715993327515
2025-09-21T12:17:16.701412,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",225,strategy analytics intern,38.9715993327515
2025-09-21T12:17:16.722379,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",247,strategy analytics intern,38.9715993327515
2025-09-21T12:17:16.751437,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",253,strategy analytics intern,38.9715993327515
2025-09-21T12:17:16.778349,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",287,strategy analytics intern,38.9715993327515
2025-09-21T12:17:16.805328,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",315,strategy analytics intern,38.9715993327515
2025-09-21T12:17:16.826284,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",381,strategy analytics intern,38.9715993327515
2025-09-21T12:17:21.068869,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",81,strategy analytics intern,38.9715993327515
2025-09-21T12:17:21.087924,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",103,strategy analytics intern,38.9715993327515
2025-09-21T12:17:21.108107,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",105,strategy analytics intern,38.9715993327515
2025-09-21T12:17:21.133138,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",131,strategy analytics intern,38.9715993327515
2025-09-21T12:17:21.155282,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",225,strategy analytics intern,38.9715993327515
2025-09-21T12:17:21.175801,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",247,strategy analytics intern,38.9715993327515
2025-09-21T12:17:21.194279,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",253,strategy analytics intern,38.9715993327515
2025-09-21T12:17:21.218785,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",287,strategy analytics intern,38.9715993327515
2025-09-21T12:17:21.240904,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",315,strategy analytics intern,38.9715993327515
2025-09-21T12:17:21.258071,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",381,strategy analytics intern,38.9715993327515
2025-09-21T12:17:24.285826,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",81,strategy analytics intern,38.9715993327515
2025-09-21T12:17:24.310782,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",103,strategy analytics intern,38.9715993327515
2025-09-21T12:17:24.342776,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",105,strategy analytics intern,38.9715993327515
2025-09-21T12:17:24.367733,impression,6edec6113d5888ef609016882fe0eea447569976a14f777684a53ac0805460f1,"{""education"": ""m.tech"", ""skills"": [""analytics"", ""python""], ""sector"": [""data science""], ""location"": [""delhi""]}",131,strategy analytics intern,38.9715993327515
2025-09-21T12:17:45.833842,impression,313404fbac8661d17ad9924d1dc002ba4b67599ff0065ea915c1e9c5c2141dd7,"{""education"": ""m.tech"", ""skills"": [""python"", ""sql""], ""sector"": [""it""], ""location"": [""jaipur""]}",78,backend developer intern,50.15750534207829
